timestamp(ms),OmegaX,OmegaY,OmegaZ,AngleError,TrqX,TrqY,TrqZ,QuatW,QuatX,QuatY,QuatZ,ADCS_Mode,Tgt_I_X,Tgt_I_Y,Tgt_I_Z,Act_I_X,Act_I_Y,Act_I_Z,PWM_X,PWM_Y,PWM_Z,
"1770621178,058","-0,147666","0,433841","-0,197137","173,46","0,000001","-0,000001","-0,000002","-0,0571","-0,6225","-0,639","0,4482","1","-0,1952","-0,1027","-0,0811","-0,1952","-0,1027","-0,0811","-48,8","-25,67","-20,28",
"1770621178,069","-0,148178","0,433665","-0,197143","173,62","0,000001","-0,000001","-0,000002","-0,0557","-0,6228","-0,64","0,4465","1","-0,1943","-0,1039","-0,0839","-0,1943","-0,1039","-0,0839","-48,58","-25,98","-20,97",
"1770621178,081","-0,148689","0,433488","-0,197148","173,77","0,000001","-0,000001","-0,000002","-0,0543","-0,6231","-0,6411","0,4447","1","-0,1934","-0,1052","-0,0867","-0,1934","-0,1052","-0,0867","-48,35","-26,29","-21,67",
"1770621178,105","-0,149201","0,433311","-0,197154","173,93","0,000001","-0,000001","-0,000002","-0,053","-0,6234","-0,6422","0,4429","1","-0,1925","-0,1064","-0,0895","-0,1925","-0,1064","-0,0895","-48,12","-26,6","-22,36",
"1770621178,116","-0,149712","0,433133","-0,197159","174,09","0,000001","-0,000001","-0,000002","-0,0516","-0,6237","-0,6432","0,4411","1","-0,1915","-0,1076","-0,0922","-0,1915","-0,1076","-0,0922","-47,88","-26,9","-23,06",
"1770621178,128","-0,150223","0,432955","-0,197165","174,24","0,000001","-0,000001","-0,000002","-0,0502","-0,624","-0,6443","0,4394","1","-0,1906","-0,1088","-0,095","-0,1906","-0,1088","-0,095","-47,64","-27,2","-23,75",
"1770621178,138","-0,150733","0,432776","-0,19717","174,4","0,000001","-0,000001","-0,000002","-0,0489","-0,6243","-0,6453","0,4376","1","-0,1896","-0,11","-0,0978","-0,1896","-0,11","-0,0978","-47,4","-27,5","-24,45",
"1770621178,149","-0,151244","0,432596","-0,197176","174,55","0,000001","-0,000001","-0,000002","-0,0475","-0,6245","-0,6464","0,4358","1","-0,1886","-0,1112","-0,1006","-0,1886","-0,1112","-0,1006","-47,15","-27,8","-25,14",
"1770621178,16","-0,151754","0,432416","-0,197181","174,71","0,000001","-0,000001","-0,000002","-0,0462","-0,6248","-0,6474","0,434","1","-0,1876","-0,1124","-0,1033","-0,1876","-0,1124","-0,1033","-46,9","-28,1","-25,83",
"1770621178,171","-0,152264","0,432235","-0,197187","174,86","0,000001","-0,000001","-0,000002","-0,0448","-0,6251","-0,6485","0,4322","1","-0,1866","-0,1136","-0,1061","-0,1866","-0,1136","-0,1061","-46,64","-28,39","-26,52",
"1770621178,181","-0,152774","0,432054","-0,197192","175,02","0,000001","-0,000001","-0,000002","-0,0435","-0,6253","-0,6495","0,4304","1","-0,1855","-0,1147","-0,1089","-0,1855","-0,1147","-0,1089","-46,38","-28,68","-27,21",
"1770621178,193","-0,153283","0,431872","-0,197198","175,17","0,000002","-0,000001","-0,000002","-0,0421","-0,6256","-0,6505","0,4286","1","-0,1845","-0,1159","-0,1116","-0,1845","-0,1159","-0,1116","-46,12","-28,97","-27,9",
"1770621178,205","-0,153792","0,43169","-0,197203","175,33","0,000002","-0,000001","-0,000002","-0,0408","-0,6258","-0,6516","0,4268","1","-0,1834","-0,117","-0,1144","-0,1834","-0,117","-0,1144","-45,86","-29,26","-28,59",
"1770621178,216","-0,154302","0,431506","-0,197209","175,48","0,000002","-0,000001","-0,000002","-0,0394","-0,6261","-0,6526","0,4249","1","-0,1823","-0,1182","-0,1171","-0,1823","-0,1182","-0,1171","-45,59","-29,55","-29,28",
"1770621178,228","-0,15481","0,431323","-0,197214","175,64","0,000002","-0,000001","-0,000002","-0,0381","-0,6263","-0,6536","0,4231","1","-0,1812","-0,1193","-0,1199","-0,1812","-0,1193","-0,1199","-45,31","-29,83","-29,97",
"1770621178,24","-0,155319","0,431138","-0,19722","175,79","0,000002","-0,000001","-0,000002","-0,0367","-0,6265","-0,6547","0,4213","1","-0,1801","-0,1205","-0,1226","-0,1801","-0,1205","-0,1226","-45,03","-30,12","-30,66",
"1770621178,251","-0,155827","0,430954","-0,197225","175,94","0,000002","-0,000001","-0,000002","-0,0354","-0,6268","-0,6557","0,4195","1","-0,179","-0,1216","-0,1254","-0,179","-0,1216","-0,1254","-44,75","-30,4","-31,35",
"1770621178,263","-0,156335","0,430768","-0,19723","176,1","0,000002","-0,000001","-0,000002","-0,0341","-0,627","-0,6567","0,4177","1","-0,1779","-0,1227","-0,1281","-0,1779","-0,1227","-0,1281","-44,47","-30,68","-32,03",
"1770621178,274","-0,156843","0,430582","-0,197236","176,25","0,000002","-0,000001","-0,000002","-0,0327","-0,6272","-0,6577","0,4158","1","-0,1767","-0,1238","-0,1309","-0,1767","-0,1238","-0,1309","-44,18","-30,95","-32,72",
"1770621178,286","-0,157351","0,430395","-0,197241","176,4","0,000002","-0,000001","-0,000002","-0,0314","-0,6274","-0,6587","0,414","1","-0,1756","-0,1249","-0,1336","-0,1756","-0,1249","-0,1336","-43,89","-31,23","-33,41",
"1770621178,297","-0,157858","0,430208","-0,197246","176,55","0,000002","-0,000001","-0,000002","-0,0301","-0,6277","-0,6597","0,4121","1","-0,1744","-0,126","-0,1364","-0,1744","-0,126","-0,1364","-43,59","-31,5","-34,09",
"1770621178,308","-0,158365","0,43002","-0,197251","176,71","0,000002","-0,000001","-0,000002","-0,0287","-0,6279","-0,6608","0,4103","1","-0,1732","-0,1271","-0,1391","-0,1732","-0,1271","-0,1391","-43,29","-31,77","-34,77",
"1770621178,32","-0,158872","0,429832","-0,197257","176,86","0,000002","-0,000001","-0,000002","-0,0274","-0,6281","-0,6618","0,4085","1","-0,172","-0,1281","-0,1418","-0,172","-0,1281","-0,1418","-42,99","-32,04","-35,46",
"1770621178,331","-0,159379","0,429643","-0,197262","177,01","0,000002","-0,000001","-0,000002","-0,0261","-0,6283","-0,6628","0,4066","1","-0,1707","-0,1292","-0,1446","-0,1707","-0,1292","-0,1446","-42,69","-32,3","-36,14",
"1770621178,343","-0,159885","0,429453","-0,197267","177,16","0,000002","-0,000001","-0,000002","-0,0248","-0,6285","-0,6638","0,4048","1","-0,1695","-0,1303","-0,1473","-0,1695","-0,1303","-0,1473","-42,38","-32,57","-36,82",
"1770621178,353","-0,160391","0,429263","-0,197272","177,31","0,000002","0","-0,000002","-0,0234","-0,6287","-0,6648","0,4029","1","-0,1683","-0,1313","-0,15","-0,1683","-0,1313","-0,15","-42,06","-32,83","-37,5",
"1770621178,363","-0,160897","0,429072","-0,197277","177,47","0,000002","0","-0,000002","-0,0221","-0,6289","-0,6657","0,401","1","-0,167","-0,1324","-0,1527","-0,167","-0,1324","-0,1527","-41,75","-33,09","-38,18",
"1770621178,374","-0,161403","0,428881","-0,197282","177,62","0,000002","0","-0,000002","-0,0208","-0,629","-0,6667","0,3992","1","-0,1657","-0,1334","-0,1554","-0,1657","-0,1334","-0,1554","-41,43","-33,35","-38,86",
"1770621178,385","-0,161908","0,428689","-0,197287","177,77","0,000002","0","-0,000002","-0,0195","-0,6292","-0,6677","0,3973","1","-0,1644","-0,1344","-0,1582","-0,1644","-0,1344","-0,1582","-41,1","-33,6","-39,54",
"1770621178,395","-0,162413","0,428496","-0,197292","177,92","0,000002","0","-0,000002","-0,0182","-0,6294","-0,6687","0,3954","1","-0,1631","-0,1354","-0,1609","-0,1631","-0,1354","-0,1609","-40,77","-33,85","-40,21",
"1770621178,406","-0,162918","0,428303","-0,197298","178,07","0,000002","0","-0,000002","-0,0169","-0,6296","-0,6697","0,3936","1","-0,1618","-0,1364","-0,1636","-0,1618","-0,1364","-0,1636","-40,44","-34,11","-40,89",
"1770621178,416","-0,163423","0,428109","-0,197303","178,22","0,000002","0","-0,000002","-0,0156","-0,6297","-0,6707","0,3917","1","-0,1604","-0,1374","-0,1663","-0,1604","-0,1374","-0,1663","-40,11","-34,35","-41,57",
"1770621178,428","-0,163927","0,427915","-0,197307","178,37","0,000002","0","-0,000002","-0,0142","-0,6299","-0,6716","0,3898","1","-0,1591","-0,1384","-0,169","-0,1591","-0,1384","-0,169","-39,77","-34,6","-42,24",
"1770621178,44","-0,164431","0,42772","-0,197312","178,52","0,000002","0","-0,000002","-0,0129","-0,6301","-0,6726","0,3879","1","-0,1577","-0,1394","-0,1717","-0,1577","-0,1394","-0,1717","-39,43","-34,84","-42,91",
"1770621178,452","-0,164935","0,427524","-0,197317","178,67","0,000002","0","-0,000002","-0,0116","-0,6302","-0,6736","0,386","1","-0,1563","-0,1403","-0,1743","-0,1563","-0,1403","-0,1743","-39,08","-35,09","-43,59",
"1770621178,463","-0,165439","0,427328","-0,197322","178,82","0,000002","0","-0,000002","-0,0103","-0,6304","-0,6745","0,3841","1","-0,1549","-0,1413","-0,177","-0,1549","-0,1413","-0,177","-38,74","-35,33","-44,26",
"1770621178,474","-0,165942","0,427131","-0,197327","178,96","0,000002","0","-0,000002","-0,009","-0,6305","-0,6755","0,3822","1","-0,1535","-0,1422","-0,1797","-0,1535","-0,1422","-0,1797","-38,38","-35,56","-44,93",
"1770621178,486","-0,166446","0,426934","-0,197332","179,11","0,000002","0","-0,000002","-0,0077","-0,6306","-0,6765","0,3803","1","-0,1521","-0,1432","-0,1824","-0,1521","-0,1432","-0,1824","-38,03","-35,8","-45,6",
"1770621178,497","-0,166948","0,426736","-0,197337","179,26","0,000002","0","-0,000002","-0,0065","-0,6308","-0,6774","0,3784","1","-0,1507","-0,1441","-0,1851","-0,1507","-0,1441","-0,1851","-37,67","-36,03","-46,27",
"1770621178,508","-0,167451","0,426538","-0,197341","179,41","0,000002","0","-0,000002","-0,0052","-0,6309","-0,6784","0,3765","1","-0,1492","-0,145","-0,1877","-0,1492","-0,145","-0,1877","-37,31","-36,26","-46,94",
"1770621178,521","-0,167953","0,426339","-0,197346","179,56","0,000002","0","-0,000002","-0,0039","-0,631","-0,6793","0,3746","1","-0,1478","-0,1459","-0,1904","-0,1478","-0,1459","-0,1904","-36,94","-36,49","-47,6",
"1770621178,531","-0,168456","0,426139","-0,197351","179,7","0,000002","0","-0,000002","-0,0026","-0,6312","-0,6802","0,3727","1","-0,1463","-0,1468","-0,1931","-0,1463","-0,1468","-0,1931","-36,58","-36,71","-48,27",
"1770621178,542","-0,168957","0,425939","-0,197356","179,85","0,000002","0","-0,000002","-0,0013","-0,6313","-0,6812","0,3708","1","-0,1448","-0,1477","-0,1957","-0,1448","-0,1477","-0,1957","-36,2","-36,93","-48,93",
"1770621178,553","-0,169459","0,425738","-0,19736","180","0,000002","0","-0,000002","0","-0,6314","-0,6821","0,3689","1","-0,1433","-0,1486","-0,1984","-0,1433","-0,1486","-0,1984","-35,83","-37,16","-49,6",
"1770621178,566","-0,16996","0,425537","-0,197365","179,86","0,000002","0","-0,000002","0,0013","-0,6315","-0,6831","0,3669","1","-0,1418","-0,1495","-0,2","-0,1418","-0,1495","-0,2","-35,45","-37,37","-50",
"1770621178,574","-0,170461","0,425335","-0,197369","179,71","0,000002","0","-0,000002","0,0025","-0,6316","-0,684","0,365","1","-0,1403","-0,1504","-0,2","-0,1403","-0,1504","-0,2","-35,07","-37,59","-50",
"1770621178,588","-0,170962","0,425132","-0,197374","179,56","0,000002","0","-0,000002","0,0038","-0,6317","-0,6849","0,3631","1","-0,1387","-0,1512","-0,2","-0,1387","-0,1512","-0,2","-34,68","-37,8","-50",
"1770621178,597","-0,171463","0,424929","-0,197378","179,42","0,000002","0","-0,000001","0,0051","-0,6318","-0,6858","0,3611","1","-0,1372","-0,152","-0,2","-0,1372","-0,152","-0,2","-34,3","-38,01","-50",
"1770621178,608","-0,171963","0,424726","-0,197383","179,27","0,000002","0","-0,000001","0,0064","-0,6319","-0,6868","0,3592","1","-0,1356","-0,1529","-0,2","-0,1356","-0,1529","-0,2","-33,91","-38,22","-50",
"1770621178,619","-0,172464","0,424521","-0,197387","179,13","0,000002","0","-0,000001","0,0076","-0,632","-0,6877","0,3573","1","-0,134","-0,1537","-0,2","-0,134","-0,1537","-0,2","-33,51","-38,42","-50",
"1770621178,63","-0,172963","0,424316","-0,197392","178,98","0,000002","0","-0,000001","0,0089","-0,6321","-0,6886","0,3553","1","-0,1325","-0,1545","-0,2","-0,1325","-0,1545","-0,2","-33,11","-38,63","-50",
"1770621178,64","-0,173463","0,424111","-0,197396","178,84","0,000002","0","-0,000001","0,0102","-0,6321","-0,6895","0,3534","1","-0,1308","-0,1553","-0,2","-0,1308","-0,1553","-0,2","-32,71","-38,83","-50",
"1770621178,65","-0,173963","0,423905","-0,197401","178,69","0,000002","0","-0,000001","0,0114","-0,6322","-0,6904","0,3514","1","-0,1292","-0,1561","-0,2","-0,1292","-0,1561","-0,2","-32,31","-39,03","-50",
"1770621178,662","-0,174462","0,423698","-0,197405","178,55","0,000002","0","-0,000001","0,0127","-0,6323","-0,6913","0,3495","1","-0,1276","-0,1569","-0,2","-0,1276","-0,1569","-0,2","-31,9","-39,22","-50",
"1770621178,673","-0,174961","0,423491","-0,197409","178,4","0,000002","0","-0,000001","0,0139","-0,6324","-0,6922","0,3475","1","-0,126","-0,1577","-0,2","-0,126","-0,1577","-0,2","-31,49","-39,41","-50",
"1770621178,685","-0,17546","0,423283","-0,197413","178,26","0,000002","0","-0,000001","0,0152","-0,6324","-0,6931","0,3456","1","-0,1243","-0,1584","-0,2","-0,1243","-0,1584","-0,2","-31,08","-39,6","-50",
"1770621178,697","-0,175958","0,423075","-0,197417","178,12","0,000002","0","-0,000001","0,0164","-0,6325","-0,694","0,3436","1","-0,1226","-0,1592","-0,2","-0,1226","-0,1592","-0,2","-30,66","-39,79","-50",
"1770621178,708","-0,176456","0,422866","-0,197422","177,97","0,000002","0","-0,000001","0,0177","-0,6325","-0,6949","0,3416","1","-0,121","-0,1599","-0,2","-0,121","-0,1599","-0,2","-30,24","-39,98","-50",
"1770621178,72","-0,176954","0,422656","-0,197426","177,83","0,000002","0","-0,000001","0,0189","-0,6326","-0,6958","0,3397","1","-0,1193","-0,1606","-0,2","-0,1193","-0,1606","-0,2","-29,82","-40,16","-50",
"1770621178,732","-0,177452","0,422446","-0,19743","177,69","0,000002","0","-0,000001","0,0202","-0,6326","-0,6967","0,3377","1","-0,1176","-0,1614","-0,2","-0,1176","-0,1614","-0,2","-29,39","-40,34","-50",
"1770621178,743","-0,17795","0,422235","-0,197434","177,54","0,000002","0","-0,000001","0,0214","-0,6327","-0,6975","0,3357","1","-0,1158","-0,1621","-0,2","-0,1158","-0,1621","-0,2","-28,96","-40,51","-50",
"1770621178,753","-0,178447","0,422024","-0,197438","177,4","0,000002","0","-0,000001","0,0227","-0,6327","-0,6984","0,3337","1","-0,1141","-0,1628","-0,2","-0,1141","-0,1628","-0,2","-28,53","-40,69","-50",
"1770621178,765","-0,178944","0,421812","-0,197442","177,26","0,000002","0","-0,000001","0,0239","-0,6327","-0,6993","0,3317","1","-0,1124","-0,1634","-0,2","-0,1124","-0,1634","-0,2","-28,09","-40,86","-50",
"1770621178,776","-0,179441","0,421599","-0,197446","177,12","0,000002","0","-0,000001","0,0251","-0,6328","-0,7002","0,3298","1","-0,1106","-0,1641","-0,2","-0,1106","-0,1641","-0,2","-27,66","-41,03","-50",
"1770621178,789","-0,179937","0,421386","-0,19745","176,98","0,000002","0","-0,000001","0,0264","-0,6328","-0,701","0,3278","1","-0,1089","-0,1648","-0,2","-0,1089","-0,1648","-0,2","-27,21","-41,2","-50",
"1770621178,799","-0,180434","0,421173","-0,197453","176,84","0,000002","0","-0,000001","0,0276","-0,6328","-0,7019","0,3258","1","-0,1071","-0,1654","-0,2","-0,1071","-0,1654","-0,2","-26,77","-41,36","-50",
"1770621178,811","-0,18093","0,420958","-0,197457","176,7","0,000002","0","-0,000001","0,0288","-0,6328","-0,7027","0,3238","1","-0,1053","-0,1661","-0,2","-0,1053","-0,1661","-0,2","-26,32","-41,52","-50",
"1770621178,823","-0,181425","0,420743","-0,197461","176,56","0,000002","0","-0,000001","0,0301","-0,6328","-0,7036","0,3218","1","-0,1035","-0,1667","-0,2","-0,1035","-0,1667","-0,2","-25,87","-41,68","-50",
"1770621178,834","-0,181921","0,420528","-0,197465","176,42","0,000003","0","-0,000001","0,0313","-0,6328","-0,7045","0,3198","1","-0,1017","-0,1673","-0,2","-0,1017","-0,1673","-0,2","-25,42","-41,83","-50",
"1770621178,845","-0,182416","0,420312","-0,197468","176,28","0,000003","0","-0,000001","0,0325","-0,6329","-0,7053","0,3178","1","-0,0999","-0,1679","-0,2","-0,0999","-0,1679","-0,2","-24,97","-41,98","-50",
"1770621178,857","-0,182911","0,420095","-0,197472","176,14","0,000003","0","-0,000001","0,0337","-0,6329","-0,7061","0,3158","1","-0,098","-0,1685","-0,2","-0,098","-0,1685","-0,2","-24,51","-42,13","-50",
"1770621178,867","-0,183406","0,419878","-0,197475","176","0,000003","0","-0,000001","0,0349","-0,6328","-0,707","0,3138","1","-0,0962","-0,1691","-0,2","-0,0962","-0,1691","-0,2","-24,04","-42,28","-50",
"1770621178,878","-0,183901","0,419661","-0,197479","175,86","0,000003","0","-0,000001","0,0361","-0,6328","-0,7078","0,3118","1","-0,0943","-0,1697","-0,2","-0,0943","-0,1697","-0,2","-23,58","-42,42","-50",
"1770621178,889","-0,184395","0,419442","-0,197482","175,72","0,000003","0","-0,000001","0,0373","-0,6328","-0,7087","0,3097","1","-0,0925","-0,1703","-0,2","-0,0925","-0,1703","-0,2","-23,11","-42,57","-50",
"1770621178,899","-0,184889","0,419223","-0,197486","175,58","0,000003","0","-0,000001","0,0386","-0,6328","-0,7095","0,3077","1","-0,0906","-0,1708","-0,2","-0,0906","-0,1708","-0,2","-22,64","-42,7","-50",
"1770621178,91","-0,185383","0,419004","-0,197489","175,44","0,000003","0","-0,000001","0,0398","-0,6328","-0,7103","0,3057","1","-0,0887","-0,1714","-0,2","-0,0887","-0,1714","-0,2","-22,17","-42,84","-50",
"1770621178,922","-0,185876","0,418784","-0,197493","175,3","0,000003","0","-0,000001","0,041","-0,6328","-0,7111","0,3037","1","-0,0868","-0,1719","-0,2","-0,0868","-0,1719","-0,2","-21,69","-42,97","-50",
"1770621178,935","-0,18637","0,418563","-0,197496","175,17","0,000003","0","-0,000001","0,0422","-0,6327","-0,712","0,3016","1","-0,0849","-0,1724","-0,2","-0,0849","-0,1724","-0,2","-21,22","-43,1","-50",
"1770621178,946","-0,186863","0,418342","-0,197499","175,03","0,000003","0","-0,000001","0,0434","-0,6327","-0,7128","0,2996","1","-0,0829","-0,1729","-0,2","-0,0829","-0,1729","-0,2","-20,74","-43,23","-50",
"1770621178,956","-0,187356","0,41812","-0,197502","174,89","0,000003","0","-0,000001","0,0446","-0,6327","-0,7136","0,2976","1","-0,081","-0,1734","-0,2","-0,081","-0,1734","-0,2","-20,25","-43,35","-50",
"1770621178,966","-0,187848","0,417898","-0,197506","174,76","0,000003","0","-0,000001","0,0457","-0,6326","-0,7144","0,2955","1","-0,0791","-0,1739","-0,2","-0,0791","-0,1739","-0,2","-19,76","-43,47","-50",
"1770621178,977","-0,18834","0,417675","-0,197509","174,62","0,000003","0","-0,000001","0,0469","-0,6326","-0,7152","0,2935","1","-0,0771","-0,1744","-0,2","-0,0771","-0,1744","-0,2","-19,28","-43,59","-50",
"1770621178,988","-0,188832","0,417451","-0,197512","174,48","0,000003","0","-0,000001","0,0481","-0,6325","-0,716","0,2915","1","-0,0751","-0,1748","-0,2","-0,0751","-0,1748","-0,2","-18,78","-43,71","-50",
"1770621179","-0,189324","0,417227","-0,197515","174,35","0,000003","0","-0,000001","0,0493","-0,6325","-0,7168","0,2894","1","-0,0732","-0,1753","-0,2","-0,0732","-0,1753","-0,2","-18,29","-43,82","-50",
"1770621179,011","-0,189816","0,417003","-0,197518","174,21","0,000003","0","-0,000001","0,0505","-0,6324","-0,7176","0,2874","1","-0,0712","-0,1757","-0,2","-0,0712","-0,1757","-0,2","-17,79","-43,93","-50",
"1770621179,022","-0,190307","0,416777","-0,197521","174,08","0,000003","0","-0,000001","0,0517","-0,6323","-0,7184","0,2853","1","-0,0692","-0,1761","-0,2","-0,0692","-0,1761","-0,2","-17,29","-44,03","-50",
"1770621179,034","-0,190798","0,416552","-0,197523","173,94","0,000003","0","-0,000001","0,0528","-0,6323","-0,7192","0,2833","1","-0,0672","-0,1765","-0,2","-0,0672","-0,1765","-0,2","-16,79","-44,14","-50",
"1770621179,044","-0,191288","0,416325","-0,197526","173,81","0,000003","0","-0,000001","0,054","-0,6322","-0,72","0,2812","1","-0,0651","-0,177","-0,2","-0,0651","-0,177","-0,2","-16,28","-44,24","-50",
"1770621179,055","-0,191779","0,416098","-0,197529","173,67","0,000003","0","-0,000001","0,0552","-0,6321","-0,7207","0,2792","1","-0,0631","-0,1773","-0,2","-0,0631","-0,1773","-0,2","-15,78","-44,33","-50",
"1770621179,067","-0,192269","0,415871","-0,197532","173,54","0,000003","0","-0,000001","0,0564","-0,632","-0,7215","0,2771","1","-0,0611","-0,1777","-0,2","-0,0611","-0,1777","-0,2","-15,27","-44,43","-50",
"1770621179,077","-0,192759","0,415643","-0,197534","173,41","0,000003","0","-0,000001","0,0575","-0,632","-0,7223","0,275","1","-0,059","-0,1781","-0,2","-0,059","-0,1781","-0,2","-14,75","-44,52","-50",
